query,tweet_date,username,name,text,url,translated_text,CLASSIFICACAO
Morbius,3 Mar 2022,@SL171099,Sergio Julián López Puebla,"Ahorita que vi esta foto me imagino que al final de Morbius en los créditos saldrá la frase ""Morbious Volverá en..."" ""The Amazing Spider-Man 3"" Lo imaginan? Ustedes que opinan? #MakeTASM3 @SonyPictures #SpiderMan #Morbius #theamazingspiderman #andrewgarfield #JaredLeto",https://nitter.net/SL171099/status/1499512944647983107#m,"Ahorita que vi esta foto me imagino que al final de Morbius en los créditos saldrá la frase ""Morbious Volverá en..."" ""The Amazing Spider-Man 3"" Lo imaginan? Ustedes que opinan? #MakeTASM3 @SonyPictures #SpiderMan #Morbius #theamazingspiderman #andrewgarfield #JaredLeto",0
Morbius,3 Mar 2022,@OleSeaCrow,💀🏴Ash Johnson🗡🌊,Decided to change my pro up again in Honor of Morbius dropping in the US April 1st placed Matt's char Milo on my pro with a bat. Credit 2 @Matt_SmithNews 4 the pic I'm using as an icon,https://nitter.net/OleSeaCrow/status/1499512836883722245#m,Decided to change my pro up again in Honor of Morbius dropping in the US April 1st placed Matt's char Milo on my pro with a bat. Credit 2 @Matt_SmithNews 4 the pic I'm using as an icon,0
Morbius,3 Mar 2022,@Charlem37,Charlemagne,"MORBIUS (2022) Gravement atteint d’une rare maladie sanguine, et déterminé à sauver toutes les victimes de cette pathologie, le Dr Morbius tente un pari désespéré. Regarder la bande-annonce ici : piped.video/yguJIi9OOEY",https://nitter.net/Charlem37/status/1499510855410622469#m,"MORBIUS (2022) Seriously affected by a rare blood disease, and determined to save all the victims of this pathology, Dr. Morbius takes a desperate gamble. Watch the trailer here: piped.video/yguJIi9OOEY",0
Morbius,4 Mar 2022,@TreyDogg22,tiddie roosevelt 🫠,Morbius looks so bad bro😂 C list villain movies stuffed with C list actors with no script and shotty cgi. They just don’t know when to stop,https://nitter.net/TreyDogg22/status/1499897295395082242#m,Morbius looks so bad bro😂 C list villain movies stuffed with C list actors with no script and shotty cgi. They just don’t know when to stop,1
Morbius,4 Mar 2022,@TheMags53,ST. ETHANBARON V. MOSSJURO,"Cuando Morbius fracase ¿por donde se van a meter ésta película? A quién quiero engañar, no va a fracasar, ninguna de éstas va a volver a fracasar por los próximos 10 años como mínimo.",https://nitter.net/TheMags53/status/1499896451979173889#m,"When Morbius fails, where are they going to take this movie? Who am I kidding, it's not going to fail, none of these are going to fail again for the next 10 years at least.",0
Morbius,4 Mar 2022,@El_Cooperante,El Cooperante,Los rusos no podrán ver Batman ni Morbius por el boicot contra la invasión a Ucrania #4Mar 🌎 | ✍🏻 @fuenteseliz elcooperante.com/los-rusos-n…,https://nitter.net/El_Cooperante/status/1499894875701059584#m,Russians will not be able to see Batman or Morbius due to the boycott against the invasion of Ukraine #4Mar 🌎 | ✍🏻 @fuenteseliz elcooperante.com/los-rusos-n…,0
Morbius,4 Mar 2022,@AbnormalCutie00,Shivangelion 🔻,Who is Morbius for?,https://nitter.net/AbnormalCutie00/status/1499894791294922753#m,Who is Morbius for?,0
Morbius,4 Mar 2022,@OfficialShneaky,🤫SHNEAKY the MC🤫,"Yezzir! They’ve BEEN talking about him poppin’ up in like every movie lol spider-man, morbius, etc lol",https://nitter.net/OfficialShneaky/status/1499894567717376000#m,"Yezzir! They’ve BEEN talking about him poppin’ up in like every movie lol spider-man, morbius, etc lol",1
Morbius,4 Mar 2022,@mike_morbius,🦇Mike🧪Morbius🦇🕸️⚰️🏰🪓,,https://nitter.net/mike_morbius/status/1499893521968414724#m,,0
Morbius,4 Mar 2022,@anomuras,maisa,KKKKKKKKKKKK ai vei eu acho o personagem interessante assim ne tipo li uma ou outra coisa com ele mas um filme inteiro solo Sem o homem aranha realmente meio nada a ver ?? venom ate vai pq eh um personagem bem grande faz tempo ja mas morbius n chega nem perto,https://nitter.net/anomuras/status/1499893509683306496#m,"LOL, here I come, I think the character is interesting, I haven't read one or two things with him, but an entire film alone Without Spider-Man really has nothing to do with it?? venom even goes because he's a really big character for a while now but morbius doesn't even come close",0
Morbius,4 Mar 2022,@Deestrenomx,De Estreno,Estás listo para estar en la alfombra roja en la grada40 de #Morbius y conocer a @JaredLeto …. En su visita a la CDMX . Sigue el minuto a minuto @Depelicula40,https://nitter.net/Deestrenomx/status/1499893070829178886#m,Are you ready to be on the red carpet in the 40th tier of #Morbius and meet @JaredLeto…. On your visit to CDMX. Follow minute by minute @Depelicula40,0
Morbius,4 Mar 2022,@anomuras,maisa,morbius vai flopar mto pq vai ser ruim e nao vai ter homem aranha q nem venom Mas diferente de venom nao vai agradar os gays e tem o jared leto q ngm gosta,https://nitter.net/anomuras/status/1499892380333400067#m,"Morbius is going to flop a lot because it's going to be bad and there won't be a Spider-Man like Venom. But unlike Venom, it won't please gays and there's Jared Leto who no one likes.",0
Morbius,4 Mar 2022,@legcbatman,daan,morbius or the flash,https://nitter.net/legcbatman/status/1499891157236600836#m,morbius or the flash,1
Morbius,4 Mar 2022,@bachtieutran,Tiểu Trân,"Hollywood tuyên bố ngừng phát hành The Batman, Morbius, Turning Red tại Nga tinhanhlang.net/hollywood-tu…",https://nitter.net/bachtieutran/status/1499891095651729412#m,"Hollywood announced to stop releasing The Batman, Morbius, Turning Red in Nga tinhanhlang.net/hollywood-tu…",0
Morbius,4 Mar 2022,@kevkev,kevin m.,I also worked on Morbius and Fantastic Beasts 3 which had trailers that preceded it too 😉🥳,https://nitter.net/kevkev/status/1499890505873866758#m,I also worked on Morbius and Fantastic Beasts 3 which had trailers that preceded it too 😉🥳,0
Morbius,4 Mar 2022,@IhavetheRayGun,Matt ✝️🍿,Me when someone says Morbius looks bad,https://nitter.net/IhavetheRayGun/status/1499890187777843205#m,Me when someone says Morbius looks bad,1
Morbius,4 Mar 2022,@GojoGotGame,wojo gojo,Completely forgot Morbius was a thing,https://nitter.net/GojoGotGame/status/1499889555629092867#m,Completely forgot Morbius was a thing,1
Morbius,4 Mar 2022,@Morbius_2,Young Batman,Quantum superposition is a real deal.,https://nitter.net/Morbius_2/status/1499889152942346250#m,Quantum superposition is a real deal.,0
Morbius,4 Mar 2022,@YaanisFrs,Many,"Bha en soit j’pense qu’avec le Sony verse Venom sera plus un allié qu’autre chose donc (Kraven,bouffon,vautour , rhino, morbius) mais ce serait bizare",https://nitter.net/YaanisFrs/status/1499887820005068802#m,"Well I think that with the Sony verse Venom will be more of an ally than anything else (Kraven, jester, vulture, rhino, morbius) but that would be weird",0
Morbius,4 Mar 2022,@chris_roman84,chris roman🇵🇷,"Marvel didn’t make venom or morbius, Sony did those",https://nitter.net/chris_roman84/status/1499887527058157568#m,"Marvel didn’t make venom or morbius, Sony did those",0
Morbius,4 Mar 2022,@GirlsDNI,D4NI,They keep trying to make us care about that Morbius movie and it’s still not working…,https://nitter.net/GirlsDNI/status/1499886883953860610#m,They keep trying to make us care about that Morbius movie and it’s still not working…,1
Morbius,4 Mar 2022,@Matz56681660,Matz Schenk Willem,Morbius MCU - Tony Stark,https://nitter.net/Matz56681660/status/1499886467270660096#m,Morbius MCU - Tony Stark,0
Morbius,4 Mar 2022,@shar1fz,zara,hyped for morbius,https://nitter.net/shar1fz/status/1499886457552576512#m,hyped for morbius,1
Morbius,4 Mar 2022,@El_Cooperante,El Cooperante,Los rusos no podrán ver Batman ni Morbius por el boicot contra la invasión a Ucrania #4Mar 🌎 | ✍🏻 @fuenteseliz elcooperante.com/los-rusos-n…,https://nitter.net/El_Cooperante/status/1499886405404659716#m,Russians will not be able to see Batman or Morbius due to the boycott against the invasion of Ukraine #4Mar 🌎 | ✍🏻 @fuenteseliz elcooperante.com/los-rusos-n…,0
Morbius,4 Mar 2022,@ppaulissima,paula DOIT,quero muito assistir Morbius mds,https://nitter.net/ppaulissima/status/1499885690108133380#m,I really want to watch Morbius mds,1
Morbius,4 Mar 2022,@deliiagomezz,dede,*superó nwh* me veo the batman * no la supera hasta q salga morbius y los secretos d dumbledore* superó esas dos * me veo doctor strange2 * va a ser un año Jodido JSJSJSJSJDJSJSJ,https://nitter.net/deliiagomezz/status/1499885419097427970#m,*he passed nwh* I see myself as the batman *he doesn't surpass it until morbius and the secrets of dumbledore come out* he surpassed those two *I see myself doctor strange2* it's going to be a fucking year JSJSJSJSJDJSJSJ,0
Morbius,4 Mar 2022,@05VauxhallCorsa,BOSG Truther,"i liked 1, didn’t hate 2 but it wasn’t as good, however from the trailers and the fact that jared leto is terrible when being a focus point of a movie i have doubts about morbius",https://nitter.net/05VauxhallCorsa/status/1499884068883902465#m,"i liked 1, didn’t hate 2 but it wasn’t as good, however from the trailers and the fact that jared leto is terrible when being a focus point of a movie i have doubts about morbius",1
Morbius,4 Mar 2022,@jholwiil,jholzera 🦅,aaaaaa mano eu curto o mórbius akakaka quero ver o filme mais por ele mesmo…,https://nitter.net/jholwiil/status/1499883643258425350#m,aaaaaa bro I like the morbius akakaka I want to see the film more for itself…,0
Morbius,4 Mar 2022,@RicardoLukey,Super Michael Carrick Lukey,Sony this a plea. please stop making Spiderman villain movies. they are all bad and morbius is going to be bad.,https://nitter.net/RicardoLukey/status/1499883175216037894#m,Sony this a plea. please stop making Spiderman villain movies. they are all bad and morbius is going to be bad.,1
Morbius,4 Mar 2022,@JessKebbell,Jess Kebbell,"Saw some excellent trailers tonight for Morbius, Doctor Strange, Fantastic Beasts and Top Gun. So, so excited for the next few months in film.",https://nitter.net/JessKebbell/status/1499883097504034822#m,"Saw some excellent trailers tonight for Morbius, Doctor Strange, Fantastic Beasts and Top Gun. So, so excited for the next few months in film.",1
Morbius,4 Mar 2022,@vlngvn,𝙫 𝙖 𝙡,Morbius,https://nitter.net/vlngvn/status/1499882863755669507#m,Morbius,1
Morbius,4 Mar 2022,@El_Cooperante,El Cooperante,Los rusos no podrán ver Batman ni Morbius por el boicot contra la invasión a Ucrania #4Mar 🌎 | ✍🏻 @fuenteseliz elcooperante.com/los-rusos-n…,https://nitter.net/El_Cooperante/status/1499882756309979136#m,Russians will not be able to see Batman or Morbius due to the boycott against the invasion of Ukraine #4Mar 🌎 | ✍🏻 @fuenteseliz elcooperante.com/los-rusos-n…,0
Morbius,4 Mar 2022,@PapiDaGreat_,Chosen1,Morbius come out April 1st 🔥,https://nitter.net/PapiDaGreat_/status/1499882581931827200#m,Morbius come out April 1st 🔥,0
Morbius,4 Mar 2022,@BoxOffice,Boxoffice Pro,Long Range Box Office Forecast: Sony and Marvel’s MORBIUS Read more: buff.ly/3HFPYgc #Morbius #BoxOffice,https://nitter.net/BoxOffice/status/1499882467637014529#m,Long Range Box Office Forecast: Sony and Marvel’s MORBIUS Read more: buff.ly/3HFPYgc #Morbius #BoxOffice,0
Morbius,4 Mar 2022,@JuanjoTole2,♱ole 𓆩𓆪,Siguiente parada #Morbius a ver qué nos cuentan en esa peli.,https://nitter.net/JuanjoTole2/status/1499882047682367490#m,Next stop #Morbius to see what they tell us in that movie.,0
Morbius,4 Mar 2022,@KevWatchedAFilm,KevWatchedAFilm™,I still had the Morbius trailer in front of my showing of #Batman lol,https://nitter.net/KevWatchedAFilm/status/1499881765485359109#m,I still had the Morbius trailer in front of my showing of #Batman lol,0
Morbius,4 Mar 2022,@8bit_Snazzy,David Krane,Venom and Morbius are often anti heroes as well as villains so those make sense to me. Kraven is just a big game hunter,https://nitter.net/8bit_Snazzy/status/1499881748003495944#m,Venom and Morbius are often anti heroes as well as villains so those make sense to me. Kraven is just a big game hunter,0
Morbius,4 Mar 2022,@mamigarita,麻rs,Bart Cubbins is waiting for Morbius😘 #BartArt #Morbius #JaredLeto,https://nitter.net/mamigarita/status/1499881578969047040#m,Bart Cubbins is waiting for Morbius😘 #BartArt #Morbius #JaredLeto,0
Morbius,4 Mar 2022,@FernandaSchmolz,Fernanda Schmölz 🦝✨️,Torcendo mt pra q Morbius flope rapido e cancelem essas ideias bosta,https://nitter.net/FernandaSchmolz/status/1499878364655542273#m,I really hope that Morbius flops quickly and cancels these stupid ideas,0
Morbius,4 Mar 2022,@Liam_The_Nerd,Liam/Lemon🏳️‍🌈🎥,this is the same person that things morbius will be a cinema masterpiece,https://nitter.net/Liam_The_Nerd/status/1499877610284888067#m,this is the same person that things morbius will be a cinema masterpiece,1
Morbius,4 Mar 2022,@Bizarnage,Bizarnage,Everyone is gonna lose their shit when she shows up in Morbius.,https://nitter.net/Bizarnage/status/1499877447218642948#m,Everyone is gonna lose their shit when she shows up in Morbius.,0
Morbius,4 Mar 2022,@_ITzUP,NotObama,How long have they been showing the Morbius trailer dawg,https://nitter.net/_ITzUP/status/1499876963980390402#m,How long have they been showing the Morbius trailer dawg,1
Morbius,4 Mar 2022,@nightbib,nightbird ᗢ,"30.03. Moon Knight 01.04. Morbius 04.04. In Space with Markiplier Hyperfixations incoming... Also, I'm gonna turn into the biggest sl*t for Dark because he'll rekindle my five-year-old crush on him",https://nitter.net/nightbib/status/1499876035579498501#m,"30.03. Moon Knight 01.04. Morbius 04.04. In Space with Markiplier Hyperfixations incoming... Also, I'm gonna turn into the biggest sl*t for Dark because he'll rekindle my five-year-old crush on him",1
Morbius,6 Mar 2022,@Randomboi119,randomboi,"You don’t even have to pay that much attention to see them lol. Can’t blame you for not looking at stuff about morbius tho, it does look like it’s gonna flop.",https://nitter.net/Randomboi119/status/1500622128034430977#m,"You don’t even have to pay that much attention to see them lol. Can’t blame you for not looking at stuff about morbius tho, it does look like it’s gonna flop.",1
Morbius,6 Mar 2022,@CBR,CBR,"An international TV spot for Sony Pictures' Morbius highlights the film's villain, played by Matt Smith. buff.ly/3vNuKL9",https://nitter.net/CBR/status/1500622088192897027#m,"An international TV spot for Sony Pictures' Morbius highlights the film's villain, played by Matt Smith. buff.ly/3vNuKL9",1
Morbius,6 Mar 2022,@bigpoppa519,Pops,"I haven't seen a single person jokingly say it's gonna be ""peak cinema"" unless they're intentionally calling it dog shit. If people have been then yea sure, sorry I don't spend 99% of my time paying attention to the flop that morbius will inevitably be.",https://nitter.net/bigpoppa519/status/1500621776015052805#m,"I haven't seen a single person jokingly say it's gonna be ""peak cinema"" unless they're intentionally calling it dog shit. If people have been then yea sure, sorry I don't spend 99% of my time paying attention to the flop that morbius will inevitably be.",1
Morbius,6 Mar 2022,@ugliesthater,zane,u like one comic book related tweet on here and your timeline just becomes morbius fans and david ayer truthers,https://nitter.net/ugliesthater/status/1500620485700329475#m,u like one comic book related tweet on here and your timeline just becomes morbius fans and david ayer truthers,0
Morbius,6 Mar 2022,@KeiziTV,Keizi Cinema 🎞️🍿,This is how I know Morbius will be mid,https://nitter.net/KeiziTV/status/1500619959038210048#m,This is how I know Morbius will be mid,1
Morbius,6 Mar 2022,@kylercfc,kyle,all to be ruined by Morbius 😢,https://nitter.net/kylercfc/status/1500619283386277894#m,all to be ruined by Morbius 😢,0
Morbius,6 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,@camjbanks Thoughts on these three rules,https://nitter.net/Morbius_Fan1/status/1500619070470860804#m,@camjbanks Thoughts on these three rules,0
Morbius,6 Mar 2022,@LexTheVibe,Alexa♌︎,Anywho…let’s try again in April with Morbius. Lol,https://nitter.net/LexTheVibe/status/1500619039269339144#m,Anywho…let’s try again in April with Morbius. Lol,0
